id_client,date_octroi,age,sexe,situation_matrimoniale,nb_personnes_charge,niveau_education,zone_habitation,secteur_activite,anciennete_activite_mois,revenu_mensuel_fcfa,charges_mensuelles_fcfa,possede_compte_epargne,montant_epargne_fcfa,montant_credit_fcfa,duree_credit_mois,taux_interet_annuel,objet_credit,type_garantie,membre_groupe_solidaire,nb_credits_anterieurs,nb_retards_anterieurs,score_mobile_money,nb_transactions_mm_mois,distance_agence_km,agent_credit,nb_relances_recouvrement,statut_dossier,defaut_paiement
CLI-002917,2025-02-26,34,M,Divorce,0.0,Secondaire,Urbaine,Artisanat,47.0,133700.0,68700.0,1,40800.0,258000.0,9,24.29,Habitat,Caution solidaire,1,2,0,,23,6.1,AG-020,6,Contentieux,1
CLI-008799,2021-02-14,47,F,Celibataire,1.0,Secondaire,Urbaine,Agriculture,126.0,114300.0,19500.0,0,0.0,322000.0,12,27.65,Intrants agricoles,Caution solidaire,1,3,1,38.5,18,1.9,AG-023,0,Solde,0
CLI-003085,25/08/2021,35,M,Marie,9.0,Superieur,Urbaine,Agriculture,41.0,81900.0,55700.0,1,31200.0,146000.0,24,22.05,Equipement,Aucune,0,2,0,34.0,20,12.3,AG-013,0,En cours,0
CLI-005493,2023-08-07,42,F,Veuf,0.0,Secondaire,Urbaine,Artisanat,40.0,82900.0,35000.0,0,0.0,310000.0,6,19.96,Fonds de roulement,Materiel,1,1,1,86.5,20,4.4,AG-020,0,En cours,0
CLI-006675,2023-03-19,65,F,Divorce,1.0,Aucun,Semi-urbaine,Artisanat,,76000.0,22700.0,0,0.0,135000.0,12,20.51,Scolarite,Caution solidaire,1,0,0,69.1,3,1.5,AG-021,0,En cours,0
CLI-002181,04/10/2021,49,M,Marie,1.0,Primaire,Urbaine,Commerce,69.0,104300.0,55200.0,0,0.0,260000.0,12,18.37,Autre,Aucune,1,1,0,52.5,12,6.9,AG-009,0,Solde,0
CLI-005823,2023-04-07,46,F,Marie,4.0,,Semi-urbaine,Transport,76.0,61200.0,24700.0,1,18800.0,176000.0,12,22.05,Scolarite,Caution solidaire,1,4,0,45.3,5,7.9,AG-001,0,En cours,0
CLI-007355,2023-12-07,-1,F,Marie,4.0,Primaire,Semi-urbaine,Transport,120.0,,34300.0,0,0.0,93000.0,12,27.95,Fonds de roulement,Caution solidaire,1,2,0,56.3,6,8.6,AG-026,0,En cours,0
CLI-004224,2023-06-04,32,F,Marie,2.0,Primaire,Urbaine,Fonction publique,79.0,177500.0,66300.0,0,0.0,1399000.0,36,16.53,Equipement,Caution solidaire,1,2,1,58.6,16,3.8,AG-012,0,Solde,0
CLI-002319,2022-04-24,44,M,Divorce,0.0,Primaire,Urbaine,Agriculture,74.0,,34300.0,1,10800.0,173000.0,36,23.7,Scolarite,Caution solidaire,1,4,0,58.0,12,5.6,AG-002,0,Solde,0
CLI-004083,2021-06-18,45,M,Marie,2.0,Aucun,Rurale,Fonction publique,29.0,95000.0,35000.0,1,23000.0,66000.0,3,16.06,Intrants agricoles,Caution solidaire,1,1,1,53.3,11,1.3,AG-026,0,En cours,0
CLI-008048,2021-12-25,46,M,Marie,3.0,Secondaire,Semi-urbaine,Fonction publique,111.0,,325000.0,0,0.0,1434000.0,3,18.49,Fonds de roulement,Caution solidaire,0,2,2,54.8,24,3.5,AG-009,0,Solde,0
CLI-003332,2022-08-21,39,M,Celibataire,2.0,Primaire,Semi-urbaine,Transport,65.0,53600.0,23600.0,0,0.0,311000.0,6,18.76,Fonds de roulement,Caution solidaire,0,1,1,64.2,8,13.5,AG-003,1,En cours,0
CLI-000442,2024-12-06,39,M,Marie,3.0,Aucun,Urbaine,Commerce,127.0,102300.0,40800.0,1,9900.0,552000.0,24,25.45,Intrants agricoles,Materiel,1,1,0,,21,5.7,AG-004,0,En cours,0
CLI-008025,2023-02-25,29,Masculin,Celibataire,1.0,Primaire,Rurale,Artisanat,38.0,37400.0,21700.0,0,0.0,132000.0,12,24.01,Equipement,Aucune,0,1,0,49.4,7,9.7,AG-002,0,Solde,0
CLI-002353,2022-12-15,35,Masculin,Celibataire,1.0,Primaire,Urbaine,Agriculture,,158300.0,32200.0,1,48900.0,430000.0,6,11.79,Intrants agricoles,Materiel,1,2,1,,20,4.7,AG-006,0,Solde,0
CLI-007465,2024-10-21,50,M,Celibataire,1.0,Secondaire,Rurale,  Commerce,57.0,43400.0,18400.0,0,0.0,304000.0,6,19.53,Habitat,Materiel,0,1,0,51.4,2,28.5,AG-013,0,Solde,0
CLI-001770,2023-09-01,39,F,Celibataire,1.0,Primaire,Urbaine,Artisanat,12.0,51300.0,15500.0,0,0.0,246000.0,18,22.84,Intrants agricoles,Aucune,1,4,2,49.7,17,5.4,AG-015,0,Solde,0
CLI-005254,2025-01-28,49,F,Marie,3.0,,Semi-urbaine,Commerce,51.0,162200.0,86700.0,1,56900.0,1355000.0,24,21.21,Sante,Caution solidaire,1,1,0,63.8,3,10.9,AG-013,1,Solde,0
CLI-000326,2023-07-09,50,M,Marie,5.0,Secondaire,Semi-urbaine,Services,40.0,99500.0,46300.0,1,40700.0,312000.0,12,20.22,Equipement,Caution solidaire,1,2,1,47.6,6,4.9,AG-016,0,Solde,0
CLI-000425,2025-01-24,52,M,Marie,7.0,Secondaire,Urbaine,Artisanat,24.0,,52900.0,0,0.0,92000.0,12,21.37,Equipement,Caution solidaire,1,2,0,31.4,20,1.6,AG-025,4,Recouvrement,1
CLI-007919,2021-09-13,43,F,Marie,2.0,Aucun,Urbaine,Agriculture,27.0,75900.0,34200.0,1,22300.0,242000.0,18,21.9,Fonds de roulement,Aucune,1,2,0,58.8,24,8.2,AG-004,0,Solde,0
CLI-007718,2023-04-13,53,M,Divorce,0.0,Primaire,Rurale,Agriculture,129.0,39900.0,27300.0,0,0.0,77000.0,9,20.91,Fonds de roulement,Aucune,0,2,1,21.2,7,6.6,AG-004,0,En cours,0
CLI-003865,2022-02-15,64,M,Celibataire,2.0,Secondaire,Urbaine,Artisanat,153.0,47000.0,22000.0,0,0.0,27000.0,12,24.91,Autre,Aucune,0,0,0,63.4,24,5.2,AG-001,0,Solde,0
CLI-008678,2022-01-16,38,F,Marie,1.0,Primaire,Semi-urbaine,Fonction publique,44.0,143300.0,96400.0,0,0.0,1002000.0,12,19.0,Intrants agricoles,Aucune,0,3,0,46.9,10,9.3,AG-003,1,Solde,0
CLI-004148,2023-03-19,18,F,Marie,3.0,Primaire,Semi-urbaine,Artisanat,96.0,87800.0,53100.0,0,0.0,340000.0,12,16.0,Fonds de roulement,Materiel,0,2,0,60.4,6,4.3,AG-008,9,Recouvrement,1
CLI-000549,2024-07-19,39,M,Celibataire,0.0,Aucun,Rurale,  Services,33.0,69100.0,35400.0,1,71000.0,253000.0,12,27.5,Sante,Aucune,0,1,0,85.7,6,18.3,AG-006,0,Solde,0
CLI-000843,2025-03-19,37,M,Celibataire,3.0,Primaire,Semi-urbaine,Agriculture,89.0,55200.0,40400.0,1,9100.0,403000.0,3,30.41,Intrants agricoles,Hypotheque,0,2,0,47.8,9,5.1,AG-004,3,Contentieux,1
CLI-000868,2021-10-30,40,F,Marie,4.0,Aucun,Rurale,Agriculture,,28800.0,15400.0,0,0.0,161000.0,12,15.79,Intrants agricoles,Aucune,0,3,0,44.9,7,15.9,AG-004,5,Recouvrement,1
CLI-005916,2024-12-19,48,F,Marie,5.0,Superieur,Urbaine,Commerce,42.0,171900.0,99300.0,0,,324000.0,6,28.63,Intrants agricoles,Caution solidaire,1,4,1,,25,5.6,AG-008,6,Recouvrement,1
CLI-000517,2021-09-24,43,F,Veuf,1.0,Superieur,Semi-urbaine,Commerce,55.0,155300.0,57600.0,1,49500.0,138000.0,9,17.43,Sante,Materiel,0,3,1,63.4,8,3.0,AG-006,0,Solde,0
CLI-000459,09/08/2021,46,F,Divorce,3.0,Aucun,Semi-urbaine,Commerce,59.0,118100.0,51400.0,0,0.0,1326000.0,9,30.95,Fonds de roulement,Caution solidaire,1,1,1,37.6,3,1.0,AG-002,0,Solde,0
CLI-007882,2024-03-21,22,F,Marie,2.0,Primaire,Urbaine,Commerce,109.0,106800.0,42800.0,1,46300.0,289000.0,12,18.73,Sante,Aucune,0,3,0,,15,7.6,AG-019,0,En cours,0
CLI-001663,2025-02-13,39,F,Divorce,3.0,Superieur,Urbaine,Commerce,128.0,172300.0,68300.0,1,123400.0,1054000.0,18,20.48,Fonds de roulement,Caution solidaire,1,4,3,58.0,23,7.3,AG-002,0,En cours,0
CLI-004070,23/07/2022,55,F,Veuf,0.0,Primaire,Urbaine,Fonction publique,62.0,314900.0,117100.0,0,0.0,322000.0,9,12.11,Habitat,Caution solidaire,1,2,0,58.7,29,3.5,AG-001,1,Solde,0
CLI-000019,21/11/2024,28,F,Celibataire,2.0,Primaire,Rurale,Agriculture,73.0,37400.0,13700.0,0,0.0,25000.0,12,17.2,Fonds de roulement,Caution solidaire,1,2,0,,6,8.3,AG-004,0,Solde,0
CLI-001650,26/04/2022,31,M,Veuf,1.0,Superieur,Rurale,Agriculture,25.0,46300.0,25800.0,0,0.0,256000.0,24,24.35,Equipement,Aucune,1,3,1,33.9,2,16.0,AG-006,2,Solde,0
CLI-008792,2021-03-11,49,F,Celibataire,1.0,Secondaire,Rurale,Commerce,126.0,133900.0,55400.0,1,,1287000.0,6,22.06,Sante,Caution solidaire,1,2,0,54.3,7,3.7,AG-006,0,En cours,0
CLI-007099,2024-11-10,35,F,Marie,0.0,Secondaire,Urbaine,Agriculture,97.0,24400.0,8700.0,1,81000.0,206000.0,18,20.02,Autre,Materiel,0,2,0,,14,5.9,AG-010,0,Solde,0
CLI-007506,2024-03-16,31,M,Celibataire,0.0,Secondaire,Rurale,Commerce,59.0,31500.0,19800.0,1,21300.0,222000.0,6,22.13,Fonds de roulement,Caution solidaire,1,1,0,39.9,5,14.5,AG-004,2,Contentieux,1
CLI-007426,2025-01-04,18,M,Celibataire,1.0,,Urbaine,Agriculture,9.0,47400.0,21600.0,0,0.0,212000.0,18,20.37,Fonds de roulement,Materiel,0,1,1,59.4,19,3.3,AG-015,0,En cours,0
CLI-002598,2023-01-18,42,F,Marie,5.0,Superieur,Semi-urbaine,Artisanat,66.0,101700.0,47400.0,1,16500.0,481000.0,24,16.21,Equipement,Aucune,0,2,0,29.8,6,5.7,AG-020,0,Solde,0
CLI-003211,2022-02-16,38,F,Divorce,0.0,,Urbaine,Commerce,8.0,82000.0,31200.0,1,,379000.0,36,27.17,Sante,Materiel,0,1,1,69.1,19,2.6,AG-025,0,Solde,0
CLI-004234,2022-12-27,46,M,Marie,6.0,Aucun,Rurale,Commerce,38.0,29900.0,13000.0,0,0.0,128000.0,6,21.51,Habitat,Caution solidaire,1,3,2,,3,11.3,AG-001,9,Contentieux,1
CLI-005473,2024-01-27,39,F,Marie,1.0,Secondaire,Semi-urbaine,Commerce,79.0,49400.0,25700.0,0,0.0,113000.0,12,25.28,Scolarite,Caution solidaire,1,2,0,37.6,6,2.4,AG-013,0,Solde,0
CLI-000586,2022-11-27,36,F,Marie,2.0,Secondaire,Urbaine,  Agriculture,,108900.0,60500.0,0,0.0,446000.0,12,26.55,Habitat,Materiel,0,1,1,60.0,22,2.8,AG-026,1,Solde,0
CLI-008545,2023-11-06,20,M,Celibataire,2.0,Secondaire,Urbaine,Agriculture,87.0,125700.0,69200.0,1,130300.0,142000.0,36,21.65,Fonds de roulement,Caution solidaire,1,0,0,66.6,21,2.3,AG-009,0,En cours,0
CLI-005035,2022-05-07,46,F,Marie,,Primaire,Semi-urbaine,Fonction publique,27.0,205800.0,83900.0,1,78000.0,661000.0,12,24.84,Equipement,Materiel,0,1,0,53.8,16,4.3,AG-023,0,Solde,0
CLI-001939,2024-12-09,50,F,Celibataire,2.0,Primaire,Rurale,Services,40.0,88400.0,57100.0,1,23100.0,582000.0,24,20.1,Equipement,Caution solidaire,1,0,0,58.2,2,3.0,AG-002,0,En cours,0
CLI-004844,2024-01-10,18,F,Marie,3.0,Secondaire,Urbaine,Commerce,,185200.0,58500.0,1,41000.0,404000.0,24,26.4,Fonds de roulement,Materiel,0,4,3,,19,0.4,AG-004,0,En cours,0
CLI-009165,2021-05-02,18,F,Marie,3.0,Secondaire,Rurale,Agriculture,47.0,,63000.0,0,0.0,270000.0,24,30.56,Fonds de roulement,Caution solidaire,1,1,0,39.2,11,12.2,AG-012,1,Solde,0
CLI-003158,2022-07-17,34,M,Marie,4.0,Primaire,Urbaine,Commerce,17.0,,32900.0,0,0.0,163000.0,6,22.48,Fonds de roulement,Aucune,0,0,0,64.1,15,5.5,AG-025,0,En cours,0
CLI-003018,2023-12-02,48,F,Marie,4.0,Primaire,Rurale,Commerce,,83600.0,51700.0,0,0.0,161000.0,18,12.01,Sante,Caution solidaire,0,1,0,65.9,11,24.3,AG-013,0,En cours,0
CLI-001788,2022-10-04,18,F,Divorce,2.0,Primaire,Rurale,Commerce,39.0,57400.0,34900.0,1,59000.0,95000.0,24,21.77,Intrants agricoles,Aucune,1,1,1,29.1,10,7.8,AG-005,1,En cours,0
CLI-003445,2024-03-27,31,F,Divorce,1.0,Secondaire,Rurale,Artisanat,27.0,51500.0,21200.0,1,15100.0,157000.0,18,15.08,Sante,Caution solidaire,1,1,1,58.2,5,24.5,AG-018,0,Solde,0
CLI-003301,2024-09-07,43,F,Divorce,1.0,Secondaire,Urbaine,Agriculture,58.0,30500.0,18800.0,0,0.0,115000.0,3,25.55,Equipement,Hypotheque,0,2,1,52.0,16,3.9,AG-021,9,Contentieux,1
CLI-004181,05/04/2024,18,M,Veuf,2.0,Primaire,Semi-urbaine,Commerce,18.0,69500.0,33600.0,1,70300.0,383000.0,36,24.19,Intrants agricoles,Caution solidaire,1,1,0,57.6,7,8.4,AG-024,1,En cours,0
CLI-007430,2023-05-13,60,M,Marie,3.0,Primaire,Semi-urbaine,Transport,,64500.0,39200.0,0,0.0,164000.0,36,25.58,Habitat,Aucune,0,2,0,69.1,7,2.1,AG-005,0,Solde,0
CLI-005304,2021-08-23,30,F,Marie,3.0,Primaire,Semi-urbaine,Commerce,96.0,53100.0,31100.0,0,0.0,193000.0,12,16.84,Sante,Caution solidaire,1,1,1,58.3,12,2.7,AG-024,0,Solde,0
CLI-008377,2022-04-20,37,F,Veuf,0.0,Primaire,Rurale,Commerce,51.0,92600.0,28300.0,0,0.0,366000.0,9,20.04,Equipement,Caution solidaire,1,2,0,60.4,6,25.6,AG-005,0,En cours,0
CLI-008153,2022-10-20,32,M,Divorce,1.0,Primaire,Rurale,Commerce,116.0,68800.0,32500.0,1,23800.0,215000.0,9,22.23,Intrants agricoles,Aucune,0,1,0,46.9,7,4.0,AG-015,0,Solde,0
CLI-003167,2022-08-11,24,F,Marie,2.0,Superieur,Urbaine,Commerce,57.0,149900.0,109200.0,0,,408000.0,24,17.52,Equipement,Caution solidaire,1,3,1,55.7,17,1.8,AG-010,0,En cours,0
CLI-002397,2024-09-19,35,F,Celibataire,2.0,Superieur,Urbaine,Transport,91.0,131400.0,59100.0,0,0.0,367000.0,12,21.98,Fonds de roulement,Materiel,0,2,0,61.7,20,0.2,AG-009,2,En cours,0
CLI-001866,2022-09-22,35,M,Marie,7.0,Aucun,Semi-urbaine,Transport,281.0,35800.0,24700.0,0,0.0,171000.0,12,21.4,Intrants agricoles,Caution solidaire,1,3,2,25.1,6,5.6,AG-021,5,Restructure,1
CLI-003086,2022-12-04,37,M,Marie,3.0,Primaire,Semi-urbaine,Transport,23.0,49100.0,28500.0,1,8100.0,264000.0,36,21.16,Fonds de roulement,Materiel,0,3,0,,2,1.4,AG-018,0,Solde,0
CLI-008555,2024-05-22,27,F,Marie,3.0,,Rurale,Commerce,21.0,74500.0,34600.0,0,0.0,274000.0,9,29.57,Intrants agricoles,Caution solidaire,1,2,0,47.8,7,1.1,AG-022,0,Solde,0
CLI-006312,2021-09-27,36,M,Marie,2.0,Primaire,Semi-urbaine,Agriculture,53.0,,7700.0,0,0.0,213000.0,24,19.88,Equipement,Aucune,0,2,0,59.9,0,10.6,AG-003,0,Solde,0
CLI-003948,2023-06-06,32,F,Marie,2.0,Secondaire,Semi-urbaine,Agriculture,72.0,45600.0,26300.0,0,0.0,36000.0,6,17.34,Fonds de roulement,Materiel,0,1,1,72.2,3,0.3,AG-005,0,Solde,0
CLI-005174,2022-04-30,53,M,Marie,6.0,Secondaire,Rurale,Transport,21.0,43300.0,33500.0,0,0.0,289000.0,6,17.98,Intrants agricoles,Caution solidaire,1,5,2,36.2,5,4.4,AG-021,0,Solde,0
CLI-000123,2024-08-11,33,F,Celibataire,0.0,Aucun,Semi-urbaine,  Agriculture,89.0,36300.0,23500.0,0,0.0,173000.0,12,27.55,Fonds de roulement,Caution solidaire,1,1,0,,4,6.7,AG-008,0,Solde,0
CLI-001083,2021-10-04,31,M,Celibataire,1.0,Primaire,Semi-urbaine,Commerce,63.0,67000.0,30600.0,0,0.0,282000.0,18,15.48,Fonds de roulement,Caution solidaire,1,0,0,66.7,7,2.8,AG-010,0,Solde,0
CLI-002788,2024-12-04,43,F,Marie,3.0,Secondaire,Semi-urbaine,Commerce,17.0,29900.0,7900.0,0,0.0,65000.0,24,26.82,Intrants agricoles,Aucune,0,1,1,46.4,2,5.7,AG-024,0,Solde,0
CLI-008864,2023-05-08,39,F,Celibataire,3.0,Aucun,Semi-urbaine,Agriculture,140.0,33200.0,16200.0,0,0.0,30000.0,12,24.19,Habitat,Caution solidaire,1,4,0,38.0,4,5.8,AG-016,0,Solde,0
CLI-008250,2021-10-22,19,M,Marie,3.0,Primaire,Semi-urbaine,Artisanat,35.0,47000.0,27400.0,1,10300.0,108000.0,18,18.05,Equipement,Caution solidaire,1,1,0,61.7,5,4.8,AG-005,0,Solde,0
CLI-007001,2021-10-27,45,M,Marie,4.0,Aucun,Rurale,Commerce,93.0,73900.0,21300.0,0,0.0,245000.0,12,15.37,Fonds de roulement,Caution solidaire,0,2,1,65.6,7,2.6,AG-010,0,Solde,0
CLI-008494,30/11/2024,27,F,Marie,3.0,Superieur,Urbaine,Agriculture,86.0,90300.0,34900.0,1,14500.0,175000.0,12,22.77,Fonds de roulement,Caution solidaire,1,2,0,78.9,18,10.1,AG-014,0,Solde,0
CLI-002709,2023-09-28,34,M,Celibataire,1.0,Secondaire,Urbaine,Artisanat,8.0,76300.0,38600.0,1,24400.0,309000.0,18,17.86,Equipement,Caution solidaire,1,1,1,39.7,14,6.8,AG-004,0,En cours,0
CLI-004566,2024-06-13,42,M,Marie,8.0,Secondaire,Urbaine,Services,45.0,172800.0,115000.0,0,0.0,183000.0,12,23.67,Fonds de roulement,Aucune,0,2,0,,31,8.1,AG-020,1,Solde,0
CLI-001426,2025-01-21,49,M,Marie,3.0,Secondaire,Rurale,Agriculture,21.0,48300.0,26500.0,1,,296000.0,18,17.55,Intrants agricoles,Caution solidaire,0,2,1,42.3,2,5.6,AG-022,0,Solde,0
CLI-000404,2021-09-14,33,F,MARIE(E),4.0,Primaire,Rurale,Artisanat,51.0,94100.0,58100.0,0,0.0,362000.0,12,18.26,Equipement,Aucune,1,2,0,,4,4.1,AG-023,1,Solde,0
CLI-000561,27/08/2021,36,F,Marie,5.0,Secondaire,URBAINE,Commerce,96.0,137600.0,83500.0,0,0.0,383000.0,6,22.94,Sante,Aucune,0,3,0,75.0,9,3.4,AG-017,1,Solde,0
CLI-005710,2021-03-14,50,F,Marie,6.0,Secondaire,Urbaine,Transport,,79300.0,24700.0,0,0.0,965000.0,24,21.65,Fonds de roulement,Materiel,0,1,0,45.8,19,1.8,AG-009,1,En cours,0
CLI-000644,2021-05-09,33,F,Marie,2.0,Superieur,Urbaine,Transport,59.0,,61800.0,0,0.0,86000.0,24,20.39,Intrants agricoles,Caution solidaire,1,3,1,59.4,22,9999.0,AG-002,0,Solde,0
CLI-005319,2022-06-13,38,F,Celibataire,0.0,Secondaire,Rurale,Agriculture,104.0,35300.0,8600.0,0,0.0,107000.0,9,28.19,Fonds de roulement,Caution solidaire,1,0,0,51.1,6,10.6,AG-021,0,Solde,0
CLI-000105,2022-11-03,31,F,Divorce,2.0,Superieur,Semi-urbaine,Agriculture,24.0,80900.0,41600.0,0,0.0,264000.0,6,23.55,Fonds de roulement,Aucune,0,1,0,38.9,3,0.4,AG-001,5,Restructure,1
CLI-002020,2025-02-23,50,M,Divorce,5.0,Primaire,Rurale,Fonction publique,84.0,91500.0,42400.0,0,0.0,314000.0,3,21.36,Fonds de roulement,Aucune,0,1,0,60.4,6,17.3,AG-017,0,Solde,0
CLI-003319,2022-01-16,34,M,Celibataire,1.0,Secondaire,Urbaine,Commerce,25.0,158500.0,41400.0,1,174000.0,679000.0,3,24.54,Fonds de roulement,Caution solidaire,1,2,0,64.1,17,9.8,AG-016,3,Contentieux,1
CLI-007032,2024-07-29,31,F,Celibataire,1.0,Secondaire,Urbaine,Commerce,40.0,108800.0,46300.0,1,,394000.0,6,21.04,Intrants agricoles,Caution solidaire,1,2,0,57.4,26,2.3,AG-008,0,Solde,0
CLI-004278,2021-09-29,34,F,Marie,3.0,Secondaire,Urbaine,Commerce,45.0,,72800.0,1,64100.0,697000.0,18,18.89,Scolarite,Materiel,0,2,1,37.8,20,3.5,AG-001,0,Solde,0
CLI-007974,2023-05-09,55,M,Marie,0.0,Aucun,Rurale,Services,91.0,48200.0,29900.0,0,0.0,218000.0,18,21.24,Habitat,Caution solidaire,1,2,0,52.5,1,16.4,AG-026,1,En cours,0
CLI-007682,2023-01-18,27,M,Marie,6.0,Secondaire,Rurale,Artisanat,29.0,65000.0,39200.0,0,0.0,503000.0,6,19.36,Fonds de roulement,Hypotheque,0,1,0,57.6,10,6.5,AG-001,2,Contentieux,1
CLI-002801,2022-09-05,18,F,Celibataire,5.0,Superieur,Urbaine,Agriculture,79.0,76700.0,39700.0,0,0.0,135000.0,6,14.86,Scolarite,Aucune,0,4,1,43.1,22,6.5,AG-005,1,Solde,0
CLI-008274,2022-04-29,36,F,Marie,4.0,Secondaire,Semi-urbaine,Transport,62.0,95700.0,60900.0,1,8100.0,546000.0,18,20.46,Fonds de roulement,Aucune,0,1,0,57.4,5,6.1,AG-012,0,En cours,0
CLI-002609,2022-07-25,35,F,Marie,5.0,Superieur,Urbaine,  Transport,56.0,156500.0,54000.0,0,0.0,800000.0,6,21.56,Equipement,Aucune,0,0,0,,17,5.9,AG-012,4,Recouvrement,1
CLI-007258,2024-07-09,47,M,Veuf,2.0,Secondaire,Rurale,Services,65.0,115300.0,73700.0,1,9800.0,730000.0,9,24.24,Fonds de roulement,Caution solidaire,1,2,0,70.6,6,3.3,AG-016,0,Solde,0
CLI-004259,2024-12-12,33,M,Veuf,2.0,Secondaire,Urbaine,Fonction publique,60.0,219100.0,140300.0,0,0.0,440000.0,18,18.91,Fonds de roulement,Aucune,0,2,0,69.7,33,4.3,AG-019,1,Solde,0
CLI-003151,2023-08-11,35,F,Marie,2.0,Primaire,Rurale,Transport,39.0,,33700.0,0,0.0,173000.0,12,25.46,Fonds de roulement,Caution solidaire,1,3,0,41.9,4,3.1,AG-009,0,Solde,0
CLI-005946,2022-01-12,40,M,Veuf,2.0,Secondaire,Urbaine,Commerce,18.0,91700.0,35700.0,0,0.0,312000.0,6,17.65,Fonds de roulement,Caution solidaire,1,1,0,69.4,15,1.1,AG-008,0,Solde,0
CLI-008139,2023-02-16,18,M,Marie,6.0,Superieur,Urbaine,Fonction publique,91.0,192900.0,79600.0,1,,248000.0,18,21.46,Sante,Caution solidaire,1,1,0,62.8,24,5.7,AG-011,1,Solde,0
CLI-000756,2022-02-26,34,F,Marie,5.0,Aucun,Semi-urbaine,Transport,129.0,113500.0,87100.0,1,,660000.0,6,25.91,Scolarite,Caution solidaire,0,1,0,,2,5.6,AG-004,8,Contentieux,1
CLI-005651,2023-08-07,64,F,Celibataire,1.0,Secondaire,Semi-urbaine,Fonction publique,182.0,241200.0,43300.0,0,0.0,409000.0,6,23.16,Equipement,Caution solidaire,1,6,3,,9,12.5,AG-001,0,Solde,0
CLI-008776,2021-02-02,44,M,Marie,3.0,Primaire,Rurale,Commerce,90.0,44300.0,24500.0,0,0.0,109000.0,18,30.36,Intrants agricoles,Aucune,0,3,1,30.9,6,9.3,AG-012,1,Solde,0
CLI-002031,2021-07-19,43,F,Marie,3.0,Primaire,Rurale,Artisanat,107.0,33100.0,20000.0,0,0.0,238000.0,18,21.14,Fonds de roulement,Materiel,0,1,0,,4,30.9,AG-016,0,En cours,0
CLI-001544,2023-08-27,53,F,Veuf,1.0,Aucun,Urbaine,Commerce,25.0,53500.0,41800.0,1,7600.0,132000.0,24,22.23,Fonds de roulement,Caution solidaire,1,4,0,54.8,11,0.8,AG-005,1,Solde,0
CLI-007527,2022-01-25,34,F,Marie,6.0,Primaire,Urbaine,Commerce,,135400.0,113700.0,0,0.0,424000.0,12,9.52,Fonds de roulement,Aucune,0,2,0,45.1,11,3.3,AG-015,0,Solde,0
CLI-001679,2023-07-11,40,M,Marie,7.0,Secondaire,Semi-urbaine,Artisanat,61.0,53500.0,30300.0,0,0.0,130000.0,6,20.46,Intrants agricoles,Caution solidaire,0,2,0,44.5,8,5.0,AG-023,0,En cours,0
CLI-004883,2024-01-27,46,F,Marie,4.0,Secondaire,Semi-urbaine,Commerce,16.0,53200.0,35100.0,0,0.0,101000.0,12,19.72,Intrants agricoles,Caution solidaire,1,2,1,,6,4.9,AG-025,0,Solde,0
CLI-009033,2023-03-29,40,F,Celibataire,0.0,Primaire,Urbaine,Artisanat,122.0,48800.0,25500.0,0,0.0,175000.0,6,21.53,Fonds de roulement,Aucune,0,1,0,64.9,12,1.7,AG-023,0,En cours,0
CLI-000883,2021-10-20,18,M,Marie,3.0,Primaire,Semi-urbaine,Services,80.0,86700.0,15900.0,1,59100.0,344000.0,3,14.79,Fonds de roulement,Caution solidaire,1,1,0,,3,2.0,AG-026,0,Solde,0
CLI-008017,2022-09-19,40,M,Divorce,3.0,Primaire,Semi-urbaine,Agriculture,31.0,24700.0,15600.0,0,0.0,48000.0,3,17.61,Fonds de roulement,Caution solidaire,0,2,1,65.6,2,1.7,AG-002,0,En cours,0
CLI-005208,2025-03-21,56,M,Marie,2.0,Aucun,Rurale,Transport,23.0,67900.0,35900.0,0,0.0,318000.0,12,21.43,Fonds de roulement,Aucune,0,6,2,49.4,4,15.3,AG-021,1,Solde,0
CLI-001390,2023-08-18,57,F,Veuf,1.0,Aucun,Rurale,Commerce,58.0,43300.0,30600.0,1,,309000.0,24,10.2,Scolarite,Caution solidaire,1,2,0,,3,22.6,AG-020,0,Solde,0
CLI-002270,2025-02-06,45,F,Celibataire,4.0,Secondaire,Urbaine,Artisanat,50.0,74200.0,22200.0,1,8100.0,336000.0,24,24.6,Equipement,Aucune,1,2,1,66.8,23,6.5,AG-005,0,Solde,0
CLI-003774,2021-06-28,23,F,Celibataire,1.0,Superieur,Urbaine,Services,74.0,233800.0,66100.0,0,0.0,1063000.0,9,22.97,Equipement,Aucune,1,0,0,68.6,37,1.8,AG-009,0,Solde,0
CLI-005328,2022-07-07,54,M,Marie,4.0,Secondaire,Rurale,Commerce,11.0,60300.0,26300.0,0,0.0,211000.0,12,20.9,Fonds de roulement,Caution solidaire,1,0,0,38.3,4,7.7,AG-020,0,En cours,0
CLI-000841,11/04/2021,36,M,Marie,7.0,Secondaire,Urbaine,Commerce,14.0,147300.0,85400.0,0,0.0,882000.0,12,18.74,Intrants agricoles,Caution solidaire,0,1,0,44.8,16,8.8,AG-012,0,Solde,0
CLI-006603,2022-01-16,44,F,Marie,3.0,Secondaire,Semi-urbaine,Commerce,73.0,107700.0,25500.0,0,0.0,470000.0,18,15.15,Fonds de roulement,Caution solidaire,0,0,0,44.8,4,5.1,AG-026,0,Solde,0
